uri,type,jurisdiction,title,date_valid,publication_status,date_copyright,author,publisher,rights,description,subject,education_level,score_range,authority_status,statement_notation,statement_label,list_id,local_subject,comment,is_part_of,is_version_of,exact_match,concept_term,alt_statement_notation,is_child_of,has_child,indexing_status,creator,created
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG501,Statement,,,,,,,,,Use several angle properties to find an unknown angle measure,Mathematics,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG502,Statement,,,,,,,,,Count the number of lines of symmetry of a geometric figure,Mathematics,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG503,Statement,,,,,,,,,Use symmetry of isosceles triangles to find unknown side lengths or angle measures,Mathematics,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG504,Statement,,,,,,,,,Recognize that real-world measurements are typically imprecise and that an appropriate level of precision is related to the measuring device and procedure,Mathematics,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG505,Statement,,,,,,,,,Compute the perimeter of simple composite geometric figures with unknown side lengths,Mathematics,,24-27,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG506,Statement,,,,,,,,,Compute the area of triangles and rectangles when one or more additional simple steps are required,Mathematics,,24-27,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG507,Statement,,,,,,,,,Compute the area and circumference of circles after identifying necessary information,Mathematics,,24-27,Original,,,7,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG508,Statement,,,,,,,,,"Given the length of two sides of a right triangle, find the third when the lengths are Pythagorean triples",Mathematics,,24-27,Original,,,8,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG509,Statement,,,,,,,,,"Express the sine, cosine, and tangent of an angle in a right triangle as a ratio of given side lengths",Mathematics,,24-27,Original,,,9,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG510,Statement,,,,,,,,,Determine the slope of a line from points or a graph,Mathematics,,24-27,Original,,,10,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG511,Statement,,,,,,,,,Find the midpoint of a line segment,Mathematics,,24-27,Original,,,11,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG512,Statement,,,,,,,,,Find the coordinates of a point rotated 180¡ around a given center point,Mathematics,,24-27,Original,,,12,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG601,Statement,,,,,,,,,"Use relationships involving area, perimeter, and volume of geometric figures to compute another measure (e.g., surface area for a cube of a given volume and simple geometric probability)",Mathematics,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG602,Statement,,,,,,,,,Use the Pythagorean theorem,Mathematics,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG603,Statement,,,,,,,,,"Apply properties of 30¡_60¡_90¡, 45¡_45¡_90¡, similar, and congruent triangles",Mathematics,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG604,Statement,,,,,,,,,Apply basic trigonometric ratios to solve right-triangle problems,Mathematics,,28-32,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG605,Statement,,,,,,,,,Use the distance formula,Mathematics,,28-32,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG606,Statement,,,,,,,,,Use properties of parallel and perpendicular lines to determine an equation of a line or coordinates of a point,Mathematics,,28-32,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG607,Statement,,,,,,,,,Find the coordinates of a point reflected across a vertical or horizontal line or across yÊ=Êx,Mathematics,,28-32,Original,,,7,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG608,Statement,,,,,,,,,Find the coordinates of a point rotated 90¡ about the origin,Mathematics,,28-32,Original,,,8,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG609,Statement,,,,,,,,,"Recognize special characteristics of parabolas and circles (e.g., the vertex of a parabola and the center or radius of a circle)",Mathematics,,28-32,Original,,,9,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG701,Statement,,,,,,,,,"Use relationships among angles, arcs, and distances in a circle",Mathematics,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG702,Statement,,,,,,,,,Compute the area of composite geometric figures when planning and/or visualization is required,Mathematics,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG703,Statement,,,,,,,,,Use scale factors to determine the magnitude of a size change,Mathematics,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG704,Statement,,,,,,,,,Analyze and draw conclusions based on a set of conditions,Mathematics,,33-36,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG705,Statement,,,,,,,,,"Solve multistep geometry problems that involve integrating concepts, planning, and/or visualization",Mathematics,,33-36,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,Statement,,,,,,,,,Statistics & Probability (S),Mathematics,,,Original,,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013math,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS201,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS202,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS301,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS302,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS303,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS304,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS305,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS401,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS402,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS403,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS404,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS405,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS501,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS502,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS503,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS504,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS505,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS506,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS601,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS602,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS603,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS604,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS605,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS606,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS701,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS702,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS703,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS704,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS705",Non-indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS201,Statement,,,,,,,,,Calculate the average of a list of positive whole numbers,Mathematics,,13-15,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS202,Statement,,,,,,,,,Extract one relevant number from a basic table or chart and use it in a single computation,Mathematics,,13-15,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS301,Statement,,,,,,,,,Calculate the average of a list of numbers,Mathematics,,16-19,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS302,Statement,,,,,,,,,Calculate the average given the number of data values and the sum of the data values,Mathematics,,16-19,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS303,Statement,,,,,,,,,Read basic tables and charts,Mathematics,,16-19,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS304,Statement,,,,,,,,,Extract relevant data from a basic table or chart and use the data in a computation,Mathematics,,16-19,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS305,Statement,,,,,,,,,Use the relationship between the probability of an event and the probability of its complement,Mathematics,,16-19,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS401,Statement,,,,,,,,,Calculate the missing data value given the average and all data values but one,Mathematics,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS402,Statement,,,,,,,,,"Translate from one representation of data to another (e.g., a bar graph to a circle graph)",Mathematics,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS403,Statement,,,,,,,,,Determine the probability of a simple event,Mathematics,,20-23,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS404,Statement,,,,,,,,,"Describe events as combinations of other events (e.g., using and, or, and not)",Mathematics,,20-23,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS405,Statement,,,,,,,,,Exhibit knowledge of simple counting techniques,Mathematics,,20-23,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS501,Statement,,,,,,,,,Calculate the average given the frequency counts of all the data values,Mathematics,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS502,Statement,,,,,,,,,Manipulate data from tables and charts,Mathematics,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS503,Statement,,,,,,,,,Compute straightforward probabilities for common situations,Mathematics,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS504,Statement,,,,,,,,,Use Venn diagrams in counting,Mathematics,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS505,Statement,,,,,,,,,"Recognize that when data summaries are reported in the real world, results are often rounded and must be interpreted as having appropriate precision",Mathematics,,24-27,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS506,Statement,,,,,,,,,"Recognize that when a statistical model is used, model values typically differ from actual values",Mathematics,,24-27,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS601,Statement,,,,,,,,,Calculate or use a weighted average,Mathematics,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS602,Statement,,,,,,,,,"Interpret and use information from tables and charts, including two-way frequency tables",Mathematics,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS603,Statement,,,,,,,,,Apply counting techniques,Mathematics,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS604,Statement,,,,,,,,,Compute a probability when the event and/or sample space are not given or obvious,Mathematics,,28-32,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS605,Statement,,,,,,,,,Recognize the concepts of conditional and joint probability expressed in real-world contexts,Mathematics,,28-32,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS606,Statement,,,,,,,,,Recognize the concept of independence expressed in real-world contexts,Mathematics,,28-32,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS701,Statement,,,,,,,,,"Distinguish between mean, median, and mode for a list of numbers",Mathematics,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS702,Statement,,,,,,,,,"Analyze and draw conclusions based on information from tables and charts, including two-way frequency tables",Mathematics,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS703,Statement,,,,,,,,,"Understand the role of randomization in surveys, experiments, and observational studies",Mathematics,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS704,Statement,,,,,,,,,Exhibit knowledge of conditional and joint probability,Mathematics,,33-36,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS705,Statement,,,,,,,,,"Recognize that in statistical modeling, part of the power comes from looking at regularity in the differences between actual values and model values",Mathematics,,33-36,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathS,,Indexable Statement,,
